Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,Product_Category,Product,Quantity,Unit_Price,Discount,Payment_Method,Sales_Channel,Salesperson,Order_Status,Sales_Amount
ORD-008814,11/30/2025,CUST-01146,Sara Ahmed,Male,22,Umm Salal,Grocery,Cereal,4,238.29,0.1,Cash,Online,SP-041,Pending,857.84
ORD-035021,2/14/2026,CUST-09922,Aisha Mohamed,Male,34,Al Rayyan,Home,Vacuum Cleaner,10,1353.15,0.05,Card,Online,SP-083,Completed,12854.92
ORD-015548,4/26/2026,CUST-08742,Ahmed Ali,Female,43,Doha,Fashion,T-Shirt,8,486.76,0,Card,Online,SP-010,Completed,3894.08
ORD-016395,5/31/2026,CUST-04264,Yousef Ibrahim,Female,24,Doha,Grocery,Water,3,906.7,0.15,Cash,Store,SP-036,Completed,2312.08
ORD-018208,3/14/2025,CUST-09805,Yousef Ibrahim,Female,56,Lusail,Grocery,Milk,9,1413.56,0,Card,Phone,SP-093,Pending,12722.04
ORD-048479,5/6/2026,CUST-07636,Ahmed Ali,Male,52,Doha,Home,Bedsheet,2,427.18,0.05,Card,Online,SP-015,Pending,811.64
ORD-033662,1/21/2026,CUST-03706,Omar Khalid,Male,27,Al Khor,Home,Vacuum Cleaner,2,1438.1,0.05,Cash,Online,SP-082,Completed,2732.39
ORD-021233,10/13/2025,CUST-02300,Fatima Noor,Male,31,Al Rayyan,Electronics,Headphones,10,919.15,0.05,Card,Store,SP-014,Pending,8731.92
ORD-006293,8/7/2025,CUST-01216,Sara Ahmed,Male,51,Al Rayyan,Electronics,Keyboard,2,1271.15,0,Mobile Payment,Store,SP-036,Pending,2542.3
ORD-028541,8/22/2025,CUST-06529,Noura Hassan,Female,41,Doha,Home,Vacuum Cleaner,9,647.93,0.15,Bank Transfer,Phone,SP-007,Completed,4956.66
ORD-037694,4/14/2026,CUST-02581,Mohammed Hassan,Male,34,Doha,Food & Beverage,Juice,4,78.93,0.1,Cash,Store,SP-090,Pending,284.15
ORD-024798,11/16/2025,CUST-06756,Fatima Noor,Female,56,Lusail,Fashion,Dress,3,1294.04,0.1,Mobile Payment,Online,SP-070,Completed,3493.91
ORD-014265,10/28/2025,CUST-09091,Yousef Ibrahim,Female,47,Al Wakrah,Food & Beverage,Pizza,4,1132.25,0,Card,Online,SP-090,Completed,4529
ORD-019958,10/15/2025,CUST-07763,Khalid Salem,Female,46,Umm Salal,Grocery,Cooking Oil,1,1095.47,0.05,Cash,Store,SP-043,Completed,1040.7
ORD-007886,5/18/2026,CUST-06377,Sara Ahmed,Male,61,Mesaieed,Grocery,Milk,1,358.89,0.1,Card,Phone,SP-043,Completed,323
ORD-001651,12/25/2025,CUST-03795,Noura Hassan,Female,33,Doha,Grocery,Bread,5,328.36,0.1,Card,Store,SP-081,Pending,1477.62
ORD-031042,10/23/2025,CUST-06791,Ahmed Ali,Male,60,Doha,Fashion,Jacket,7,463.08,0.2,Card,Online,SP-040,Completed,2593.25
ORD-000141,3/23/2026,CUST-06429,Ahmed Ali,Male,51,Mesaieed,Fashion,T-Shirt,4,1440.18,0,Card,Online,SP-005,Returned,5760.72
ORD-023648,10/13/2025,CUST-00792,Yousef Ibrahim,Male,47,Doha,Grocery,Milk,10,121.78,0.05,Mobile Payment,Store,SP-012,Completed,1156.91
ORD-044327,1/4/2026,CUST-01324,Mohammed Hassan,Female,30,Mesaieed,Grocery,Water,5,1337.86,0.1,Mobile Payment,Phone,SP-057,Completed,6020.37
ORD-025331,6/20/2025,CUST-05021,Omar Khalid,Female,30,Doha,Fashion,T-Shirt,9,512.29,0,Card,Online,SP-055,Completed,4610.61
ORD-031807,10/11/2025,CUST-01206,Noura Hassan,Male,44,Al Khor,Food & Beverage,Burger,10,341.55,0.2,Mobile Payment,Phone,SP-066,Completed,2732.4
ORD-023415,8/30/2025,CUST-02783,Fatima Noor,Male,26,Al Rayyan,Electronics,Tablet,4,1409.42,0.1,Card,Online,SP-095,Returned,5073.91
ORD-013744,2/16/2026,CUST-03916,Fatima Noor,Male,21,Al Wakrah,Home,Vacuum Cleaner,10,523.25,0,Bank Transfer,Online,SP-058,Completed,5232.5
ORD-029952,1/6/2025,CUST-09617,Aisha Mohamed,Female,30,Doha,Food & Beverage,Pizza,3,570.43,0.1,Mobile Payment,Online,SP-047,Completed,1540.16
ORD-039518,12/8/2025,CUST-01624,Aisha Mohamed,Male,49,Doha,Home,Lamp,7,833.75,0,Mobile Payment,Phone,SP-100,Returned,5836.25
ORD-026814,6/14/2025,CUST-06155,Ahmed Ali,Male,28,Umm Salal,Home,Lamp,3,622.26,0.2,Card,Online,SP-062,Completed,1493.42
ORD-018341,5/20/2025,CUST-08341,Aisha Mohamed,Female,19,Al Wakrah,Food & Beverage,Coffee,3,255.69,0.1,Card,Online,SP-068,Returned,690.36
ORD-045638,7/29/2025,CUST-04756,Khalid Salem,Male,58,Doha,Food & Beverage,Tea,10,456.46,0.1,Card,Online,SP-027,Completed,4108.14
ORD-016549,3/7/2026,CUST-04600,Aisha Mohamed,Female,52,Doha,Electronics,Smartphone,5,763.15,0.2,Card,Online,SP-079,Completed,3052.6
ORD-021146,11/29/2025,CUST-07376,Omar Khalid,Female,49,Al Khor,Food & Beverage,Coffee,9,611.16,0.15,Bank Transfer,Store,SP-026,Returned,4675.37
ORD-035349,2/3/2025,CUST-09573,Omar Khalid,Male,59,Al Rayyan,Grocery,Cereal,6,1188.47,0.25,Card,Store,SP-043,Returned,5348.12
ORD-042067,11/10/2025,CUST-04830,Mohammed Hassan,Female,23,Umm Salal,Food & Beverage,Juice,2,1193.05,0.2,Cash,Store,SP-100,Completed,1908.88
ORD-039912,4/21/2025,CUST-04015,Fatima Noor,Male,63,Al Rayyan,Home,Chair,7,715.71,0.1,Bank Transfer,Store,SP-093,Completed,4508.97
ORD-021475,5/16/2025,CUST-00808,Mariam Ali,Female,32,Doha,Grocery,Cooking Oil,6,455.58,0.1,Card,Phone,SP-011,Cancelled,2460.13
ORD-028745,4/15/2025,CUST-03602,Fatima Noor,Female,28,Lusail,Grocery,Cereal,3,699.21,0,Card,Store,SP-067,Returned,2097.63
ORD-037746,7/25/2025,CUST-01751,Ahmed Ali,Male,35,Doha,Fashion,Jacket,3,981.97,0,Bank Transfer,Online,SP-007,Completed,2945.91
ORD-025798,7/24/2025,CUST-07282,Ahmed Ali,Male,52,Doha,Electronics,Monitor,1,1469.74,0,Card,Store,SP-079,Completed,1469.74
ORD-031245,5/30/2026,CUST-07710,Sara Ahmed,Male,54,Doha,Grocery,Bread,8,673.43,0.1,Card,Store,SP-090,Completed,4848.7
ORD-015261,1/29/2025,CUST-06279,Sara Ahmed,Female,31,Doha,Fashion,Dress,2,163.09,0,Mobile Payment,Online,SP-079,Pending,326.18
ORD-005589,3/9/2025,CUST-03674,Mariam Ali,Female,63,Doha,Home,Lamp,5,1022.08,0.15,Card,Phone,SP-033,Completed,4343.84
ORD-013555,6/23/2025,CUST-00632,Sara Ahmed,Male,30,Al Rayyan,Electronics,Laptop,8,516.65,0.05,Card,Phone,SP-033,Cancelled,3926.54
ORD-007048,1/10/2025,CUST-04911,Ahmed Ali,Female,52,Doha,Home,Cookware,2,1401.58,0.2,Bank Transfer,Online,SP-084,Returned,2242.53
ORD-047708,1/31/2026,CUST-03672,Aisha Mohamed,Female,34,Al Rayyan,Fashion,Backpack,9,323.64,0.05,Card,Online,SP-072,Returned,2767.12
ORD-025506,6/9/2025,CUST-00955,Omar Khalid,Male,34,Umm Salal,Home,Table,5,665.33,0.1,Mobile Payment,Store,SP-046,Completed,2993.98
ORD-048974,2/2/2025,CUST-03321,Omar Khalid,Female,44,Al Wakrah,Home,Cookware,8,1415.76,0.1,Card,Store,SP-025,Returned,10193.47
ORD-033493,5/16/2025,CUST-02745,Sara Ahmed,Male,62,Umm Salal,Grocery,Rice,3,1447.72,0,Cash,Online,SP-067,Completed,4343.16
ORD-013389,1/19/2025,CUST-05386,Mariam Ali,Female,57,Al Rayyan,Fashion,Dress,2,870.33,0.15,Cash,Online,SP-036,Completed,1479.56
ORD-045821,6/23/2026,CUST-00996,Omar Khalid,Female,45,Doha,Food & Beverage,Coffee,1,1311.74,0.2,Mobile Payment,Online,SP-078,Pending,1049.39
ORD-021762,8/24/2025,CUST-06617,Mariam Ali,Female,28,Al Khor,Food & Beverage,Burger,3,893.01,0,Card,Online,SP-099,Returned,2679.03
ORD-027496,1/7/2026,CUST-02777,Aisha Mohamed,Male,54,Al Wakrah,Fashion,Jacket,3,1477.88,0,Cash,Online,SP-075,Returned,4433.64
ORD-025080,2/21/2026,CUST-09805,Ahmed Ali,Female,34,Lusail,Home,Bedsheet,9,661.65,0.05,Card,Online,SP-023,Returned,5657.11
ORD-015673,12/25/2025,CUST-08712,Fatima Noor,Male,50,Al Wakrah,Home,Chair,6,1453.36,0.2,Card,Store,SP-080,Completed,6976.13
ORD-035937,10/2/2025,CUST-09482,Mariam Ali,Male,28,Lusail,Electronics,Tablet,1,945.51,0.15,Mobile Payment,Online,SP-015,Cancelled,803.68
ORD-016506,4/29/2025,CUST-05176,Sara Ahmed,Male,22,Lusail,Grocery,Cereal,10,26.16,0.1,Mobile Payment,Store,SP-085,Completed,235.44
ORD-004578,8/8/2025,CUST-01765,Omar Khalid,Male,22,Al Rayyan,Food & Beverage,Sandwich,9,154.34,0.1,Mobile Payment,Online,SP-043,Pending,1250.15
ORD-016907,4/1/2026,CUST-09662,Khalid Salem,Female,34,Al Rayyan,Home,Bedsheet,7,926.43,0,Card,Store,SP-098,Cancelled,6485.01
ORD-001149,6/18/2025,CUST-01201,Yousef Ibrahim,Male,33,Al Khor,Home,Cookware,2,799.78,0,Mobile Payment,Phone,SP-009,Completed,1599.56
ORD-019932,4/28/2025,CUST-01070,Yousef Ibrahim,Female,23,Doha,Home,Chair,2,835.64,0,Mobile Payment,Online,SP-001,Completed,1671.28
ORD-003460,6/11/2025,CUST-02024,Aisha Mohamed,Male,26,Lusail,Electronics,Smartphone,8,1026.9,0.2,Card,Online,SP-073,Completed,6572.16
ORD-016838,1/12/2025,CUST-03030,Mariam Ali,Male,22,Al Wakrah,Grocery,Rice,5,784.86,0.2,Bank Transfer,Store,SP-048,Completed,3139.44
ORD-015181,4/10/2025,CUST-09631,Yousef Ibrahim,Male,49,Al Rayyan,Grocery,Rice,6,118.2,0.1,Cash,Online,SP-050,Returned,638.28
ORD-018761,7/22/2025,CUST-05475,Mariam Ali,Male,54,Mesaieed,Fashion,Jeans,10,1108.69,0.15,Bank Transfer,Phone,SP-026,Completed,9423.87
ORD-046451,3/1/2026,CUST-05156,Aisha Mohamed,Female,49,Lusail,Home,Chair,6,850.17,0.25,Card,Store,SP-077,Completed,3825.76
ORD-014281,2/10/2025,CUST-05202,Fatima Noor,Male,54,Doha,Grocery,Rice,2,966.1,0.1,Mobile Payment,Online,SP-004,Completed,1738.98
ORD-011319,1/19/2026,CUST-00384,Noura Hassan,Female,37,Al Khor,Electronics,Tablet,8,328.77,0.1,Bank Transfer,Phone,SP-041,Completed,2367.14
ORD-036013,10/30/2025,CUST-06683,Khalid Salem,Female,36,Al Khor,Food & Beverage,Burger,10,1426.08,0.05,Card,Store,SP-025,Pending,13547.76
ORD-014928,6/3/2025,CUST-01602,Fatima Noor,Male,59,Doha,Home,Bedsheet,4,749.61,0.2,Mobile Payment,Store,SP-041,Completed,2398.75
ORD-016105,2/7/2025,CUST-06849,Mariam Ali,Female,29,Doha,Electronics,Smartphone,6,1361.11,0.05,Cash,Store,SP-098,Returned,7758.33
ORD-022115,5/16/2025,CUST-04433,Mariam Ali,Male,22,Doha,Fashion,T-Shirt,9,1488.86,0.1,Cash,Online,SP-012,Returned,12059.77
ORD-029776,9/17/2025,CUST-03158,Mariam Ali,Male,43,Doha,Electronics,Laptop,10,537.22,0.05,Mobile Payment,Online,SP-077,Completed,5103.59
ORD-012117,5/31/2026,CUST-03541,Mariam Ali,Male,51,Doha,Home,Vacuum Cleaner,9,80.43,0.1,Bank Transfer,Online,SP-068,Completed,651.48
ORD-010518,4/27/2026,CUST-09495,Khalid Salem,Female,38,Al Wakrah,Electronics,Keyboard,8,523.4,0.2,Bank Transfer,Online,SP-082,Cancelled,3349.76
ORD-040897,2/2/2026,CUST-05124,Fatima Noor,Female,48,Umm Salal,Grocery,Rice,8,14.91,0.1,Bank Transfer,Store,SP-057,Completed,107.35
ORD-032106,1/18/2025,CUST-08144,Mariam Ali,Male,64,Doha,Electronics,Keyboard,3,861.35,0.05,Card,Store,SP-022,Cancelled,2454.85
ORD-045898,5/9/2025,CUST-02529,Aisha Mohamed,Female,62,Al Rayyan,Food & Beverage,Juice,8,1489.99,0,Card,Online,SP-022,Completed,11919.92
ORD-017308,1/25/2026,CUST-04658,Noura Hassan,Female,56,Doha,Home,Chair,3,938.23,0.1,Mobile Payment,Online,SP-085,Completed,2533.22
ORD-026037,7/8/2025,CUST-09585,Mohammed Hassan,Male,26,Al Khor,Home,Chair,8,690.44,0,Bank Transfer,Store,SP-032,Cancelled,5523.52
ORD-041269,2/7/2026,CUST-05172,Omar Khalid,Male,25,Al Rayyan,Fashion,Shoes,2,239.97,0.1,Card,Store,SP-021,Completed,431.95
ORD-008139,1/27/2026,CUST-09378,Mariam Ali,Male,51,Al Rayyan,Fashion,Jacket,7,875.94,0.15,Card,Online,SP-003,Pending,5211.84
ORD-002938,2/25/2025,CUST-01186,Ahmed Ali,Female,64,Al Rayyan,Home,Bedsheet,2,1277.29,0,Card,Online,SP-034,Pending,2554.58
ORD-014121,1/16/2026,CUST-00165,Fatima Noor,Female,63,Mesaieed,Fashion,Jeans,4,1168.79,0,Cash,Online,SP-088,Returned,4675.16
ORD-003560,11/1/2025,CUST-02280,Noura Hassan,Male,54,Al Rayyan,Electronics,Keyboard,3,721.73,0.15,Card,Online,SP-048,Returned,1840.41
ORD-003529,3/6/2025,CUST-03944,Mariam Ali,Female,64,Umm Salal,Food & Beverage,Coffee,6,697.2,0.1,Bank Transfer,Store,SP-063,Completed,3764.88
ORD-018542,4/15/2026,CUST-01144,Omar Khalid,Male,50,Doha,Electronics,Smartphone,6,1323.87,0.1,Bank Transfer,Store,SP-025,Returned,7148.9
ORD-015989,2/16/2025,CUST-06028,Omar Khalid,Male,31,Doha,Fashion,T-Shirt,5,1256.51,0.15,Card,Store,SP-043,Cancelled,5340.17
ORD-028519,8/8/2025,CUST-01104,Mariam Ali,Female,42,Doha,Food & Beverage,Coffee,9,190.18,0.25,Card,Online,SP-036,Completed,1283.72
ORD-010983,3/23/2026,CUST-06093,Omar Khalid,Male,24,Al Wakrah,Food & Beverage,Sandwich,3,1191,0,Mobile Payment,Online,SP-091,Returned,3573
ORD-030624,3/25/2025,CUST-04510,Fatima Noor,Male,50,Doha,Home,Cookware,3,580.4,0.05,Card,Online,SP-035,Completed,1654.14
ORD-020482,6/11/2025,CUST-09180,Fatima Noor,Male,29,Doha,Electronics,Tablet,5,120.67,0,Mobile Payment,Phone,SP-018,Returned,603.35
ORD-025273,4/7/2025,CUST-05903,Ahmed Ali,Female,46,Al Rayyan,Electronics,Monitor,9,1244.76,0.05,Card,Online,SP-056,Completed,10642.7
ORD-027268,5/30/2025,CUST-07021,Yousef Ibrahim,Male,29,Al Wakrah,Fashion,Jacket,5,657.55,0,Mobile Payment,Phone,SP-035,Completed,3287.75
ORD-046489,5/28/2026,CUST-02674,Aisha Mohamed,Male,22,Doha,Fashion,Shoes,1,200.21,0.25,Bank Transfer,Phone,SP-082,Cancelled,150.16
ORD-018860,8/24/2025,CUST-07030,Khalid Salem,Male,59,Doha,Electronics,Monitor,2,1197.27,0.1,Card,Phone,SP-070,Returned,2155.09
ORD-044825,1/3/2025,CUST-01680,Khalid Salem,Male,59,Doha,Fashion,Shoes,6,190.76,0.1,Card,Online,SP-003,Returned,1030.1
ORD-015455,4/17/2026,CUST-03153,Khalid Salem,Female,48,Umm Salal,Food & Beverage,Juice,8,1459.79,0.1,Card,Store,SP-002,Cancelled,10510.49
ORD-035891,2/14/2026,CUST-04156,Mohammed Hassan,Male,65,Lusail,Grocery,Bread,7,506.01,0.1,,Online,SP-072,Pending,3187.86
ORD-006259,12/24/2025,CUST-04990,Mohammed Hassan,Male,42,Umm Salal,Grocery,Rice,8,372.83,0.15,Cash,Phone,SP-049,Pending,2535.24
ORD-015706,6/26/2026,CUST-08870,Noura Hassan,Female,47,Al Rayyan,Grocery,Rice,9,1053.88,0,Card,Store,SP-027,Cancelled,9484.92
ORD-023910,9/17/2025,CUST-04267,Noura Hassan,Male,31,Al Rayyan,Fashion,T-Shirt,7,513.84,0.15,Cash,Online,SP-008,Completed,3057.35
ORD-000521,10/26/2025,CUST-05150,Yousef Ibrahim,Female,28,Al Khor,Electronics,Tablet,4,723.92,0.2,Card,Store,SP-095,Completed,2316.54
ORD-045787,6/23/2025,CUST-02548,Mariam Ali,Male,64,Doha,Grocery,Bread,5,1384.13,0,Bank Transfer,Online,SP-046,Completed,6920.65
ORD-038775,6/15/2025,CUST-02205,Mariam Ali,Male,57,Doha,Food & Beverage,Pizza,9,797.8,0.15,Mobile Payment,Online,SP-009,Cancelled,6103.17
ORD-037668,3/7/2026,CUST-04455,Omar Khalid,Male,34,Doha,Fashion,T-Shirt,3,188.66,0.05,Card,Phone,SP-079,Completed,537.68
ORD-028898,9/17/2025,CUST-09104,Omar Khalid,Female,42,Lusail,Food & Beverage,Coffee,5,1006.67,0.2,Cash,Store,SP-049,Returned,4026.68
ORD-027573,8/19/2025,CUST-08453,Noura Hassan,Male,60,Lusail,Fashion,Dress,2,695.27,0.05,Card,Online,SP-078,Pending,1321.01
ORD-018764,11/25/2025,CUST-03555,Aisha Mohamed,Male,41,Doha,Fashion,Jacket,9,885.95,0,Mobile Payment,Store,SP-027,Completed,7973.55
ORD-031872,10/9/2025,CUST-04428,Ahmed Ali,Female,58,Al Rayyan,Grocery,Bread,8,1043.24,0,Cash,Online,SP-015,Pending,8345.92
ORD-049182,5/26/2026,CUST-01513,Omar Khalid,Female,34,Lusail,Electronics,Laptop,3,1479.05,0.15,Card,Online,SP-055,Pending,3771.58
ORD-021611,6/9/2026,CUST-06980,Mariam Ali,Male,22,Doha,Fashion,Jacket,5,1417.16,0.15,Cash,Store,SP-084,Completed,6022.93
ORD-030065,6/9/2026,CUST-09174,Khalid Salem,Female,48,Umm Salal,Home,Lamp,6,650.74,0.05,Card,Online,SP-054,Returned,3709.22
ORD-014354,2/25/2026,CUST-08638,Fatima Noor,Female,58,Doha,Home,Chair,5,313.72,0,Mobile Payment,Phone,SP-022,Cancelled,1568.6
ORD-039660,2/1/2026,CUST-01837,Yousef Ibrahim,Female,46,Doha,Grocery,Bread,10,565.55,0,Card,Store,SP-006,Completed,5655.5
ORD-017502,7/7/2025,CUST-07237,Khalid Salem,Male,53,Mesaieed,Electronics,Headphones,2,475.54,0,Cash,Phone,SP-039,Completed,951.08
ORD-040451,3/2/2025,CUST-03190,Sara Ahmed,Male,39,Mesaieed,Food & Beverage,Sandwich,10,1383.53,0.1,Card,Store,SP-048,Completed,12451.77
ORD-046596,6/17/2026,CUST-03242,Noura Hassan,Male,53,Doha,Food & Beverage,Tea,1,1467.98,0.05,Bank Transfer,Phone,SP-092,Cancelled,1394.58
ORD-041135,8/5/2025,CUST-00250,Fatima Noor,Female,27,Al Khor,Electronics,Tablet,7,1291.17,0.2,Cash,Phone,SP-007,Completed,7230.55
ORD-049488,10/2/2025,CUST-07256,Mohammed Hassan,Male,54,Lusail,Grocery,Water,3,1165.96,0.05,Card,Store,SP-042,Completed,3322.99
ORD-004750,6/26/2026,CUST-00200,Ahmed Ali,Male,55,Mesaieed,Food & Beverage,Tea,1,223.64,0,Bank Transfer,Online,SP-003,Completed,223.64
ORD-011858,3/21/2025,CUST-02018,Ahmed Ali,Male,29,Al Wakrah,Electronics,Headphones,3,617.74,0.1,Card,Phone,SP-075,Cancelled,1667.9
ORD-002879,8/3/2025,CUST-01859,Yousef Ibrahim,Female,36,Al Khor,Electronics,Headphones,7,121.72,0,Mobile Payment,Store,SP-079,Returned,852.04
ORD-035167,12/22/2025,CUST-07395,Omar Khalid,Female,47,Doha,Grocery,Water,10,297.3,0,Bank Transfer,Online,SP-061,Cancelled,2973
ORD-000349,9/30/2025,CUST-07080,Bahaffek Hayyac,Male,24,Doha,Grocery,Milk,6,739.13,0.1,Bank Transfer,Store,SP-023,Pending,3991.3
ORD-004848,11/10/2025,CUST-06215,Omar Khalid,Female,26,Doha,Home,Chair,3,1477.76,0.1,Card,Online,SP-061,Completed,3989.95
ORD-003470,12/15/2025,CUST-04923,Aisha Mohamed,Male,65,Al Rayyan,Fashion,Jeans,2,1050.57,0.05,Cash,Online,SP-071,Cancelled,1996.08
ORD-021847,1/29/2025,CUST-05175,Sara Ahmed,Male,51,Doha,Fashion,Backpack,6,1312.95,0,Mobile Payment,Online,SP-045,Completed,7877.7
ORD-017591,12/1/2025,CUST-07606,Aisha Mohamed,Female,61,Doha,Grocery,Cooking Oil,9,109.9,0.05,Cash,Store,SP-049,Pending,939.64
ORD-003707,11/29/2025,CUST-09817,Ahmed Ali,Male,37,Al Khor,Grocery,Water,9,972.11,0.05,Cash,Store,SP-065,Completed,8311.54
ORD-037791,5/5/2026,CUST-06978,Ahmed Ali,Female,61,Al Rayyan,Food & Beverage,Burger,4,1016.84,0.1,Mobile Payment,Phone,SP-017,Completed,3660.62
ORD-028376,5/2/2026,CUST-05892,Sara Ahmed,Female,37,Al Khor,Food & Beverage,Tea,9,877.26,0.25,Cash,Store,SP-041,Completed,5921.5
ORD-016599,1/11/2026,CUST-09593,Fatima Noor,Male,29,Al Rayyan,Home,Chair,7,86.18,0.1,Cash,Online,SP-022,Completed,542.93
ORD-003635,7/18/2025,CUST-02890,Aisha Mohamed,Male,55,Al Rayyan,Fashion,Backpack,3,63.04,0.1,Bank Transfer,Store,SP-040,Completed,170.21
ORD-048116,7/15/2025,CUST-08989,Noura Hassan,Male,52,Doha,Fashion,Backpack,6,990.98,0,Card,Phone,SP-069,Completed,5945.88
ORD-035895,8/17/2025,CUST-03326,Sara Ahmed,Female,29,Al Wakrah,Electronics,Headphones,9,84.6,0.15,Card,Online,SP-004,Cancelled,647.19
ORD-014421,3/5/2025,CUST-06304,Yousef Ibrahim,Male,58,Al Rayyan,Home,Vacuum Cleaner,7,1381.09,0,Card,Online,SP-009,Pending,9667.63
ORD-001665,11/25/2025,CUST-08172,Sara Ahmed,Female,27,Al Rayyan,Food & Beverage,Juice,9,65.66,0.1,Card,Online,SP-083,Completed,531.85
ORD-014187,5/16/2025,CUST-08603,Ahmed Ali,Male,34,Lusail,Grocery,Rice,3,875.46,0,Cash,Online,SP-057,Cancelled,2626.38
ORD-013837,5/7/2026,CUST-05406,Ahmed Ali,Male,42,Lusail,Grocery,Milk,6,654.41,0.25,Cash,Phone,SP-063,Completed,2944.84
ORD-049792,7/28/2025,CUST-09427,Aisha Mohamed,Female,52,Al Khor,Fashion,Dress,2,44.86,0,Card,Phone,SP-004,Returned,89.72
ORD-002843,7/15/2025,CUST-00881,Omar Khalid,Male,50,Mesaieed,Electronics,Tablet,6,794.5,0.1,Mobile Payment,Online,SP-033,Completed,4290.3
ORD-018508,11/26/2025,CUST-04593,Mohammed Hassan,Male,62,Doha,Electronics,Smartphone,9,27.65,0,Card,Online,SP-062,Cancelled,248.85
ORD-043071,3/15/2026,CUST-07358,Fatima Noor,Female,23,Al Wakrah,Food & Beverage,Tea,9,225.05,0.2,Card,Online,SP-022,Returned,1620.36
ORD-001451,1/31/2025,CUST-03873,Ahmed Ali,Female,42,Al Wakrah,Electronics,Headphones,9,1086.95,0,Cash,Phone,SP-095,Returned,9782.55
ORD-036289,4/1/2025,CUST-09067,Mariam Ali,Female,35,Doha,Food & Beverage,Pizza,3,921.2,0.1,Card,Online,SP-034,Completed,2487.24
ORD-034483,1/4/2025,CUST-06198,Mohammed Hassan,Male,56,Mesaieed,Home,Bedsheet,8,471.54,0.1,Card,Store,SP-017,Cancelled,3395.09
ORD-017743,6/8/2025,CUST-04842,Omar Khalid,Male,46,Al Rayyan,Home,Chair,5,105.52,0.25,Cash,Online,SP-038,Completed,395.7
ORD-028147,1/4/2026,CUST-08943,Aisha Mohamed,Female,51,Doha,Food & Beverage,Coffee,5,559.91,0.15,Mobile Payment,Online,SP-005,Completed,2379.62
ORD-002243,8/14/2025,CUST-04176,Omar Khalid,Male,63,Al Khor,Grocery,Bread,2,1327.83,0.1,Cash,Online,SP-063,Returned,2390.09
ORD-030900,11/4/2025,CUST-02754,Aisha Mohamed,Female,31,Mesaieed,Fashion,Jeans,1,1188.56,0.15,Mobile Payment,Online,SP-050,Pending,1010.28
ORD-035577,1/2/2025,CUST-09413,Ahmed Ali,Female,24,Doha,Food & Beverage,Pizza,6,1408.08,0,Bank Transfer,Store,SP-011,Pending,8448.48
ORD-036040,12/7/2025,CUST-01050,Fatima Noor,Male,41,Doha,Fashion,T-Shirt,8,960.23,0,Card,Online,SP-020,Completed,7681.84
ORD-004629,4/21/2025,CUST-01689,Noura Hassan,Male,58,Doha,Food & Beverage,Tea,7,204.56,0.15,Bank Transfer,Store,SP-040,Cancelled,1217.13
ORD-004344,10/9/2025,CUST-05383,Noura Hassan,Male,36,Lusail,Home,Bedsheet,8,32.24,0.15,Cash,Online,SP-082,Completed,219.23
ORD-025502,12/6/2025,CUST-06710,Mohammed Hassan,Female,53,Doha,Fashion,Jeans,4,467.11,0.15,Bank Transfer,Store,SP-061,Completed,1588.17
ORD-015138,4/12/2025,CUST-05274,Noura Hassan,Female,64,Doha,Food & Beverage,Burger,5,566.99,0.1,Cash,Phone,SP-092,Completed,2551.46
ORD-019501,6/1/2026,CUST-02709,Ahmed Ali,Male,50,Lusail,Home,Lamp,2,341.79,0.15,Mobile Payment,Store,SP-100,Returned,581.04
ORD-041319,12/21/2025,CUST-00947,Omar Khalid,Female,65,Al Rayyan,Fashion,T-Shirt,4,65.35,0.15,Mobile Payment,Phone,SP-083,Completed,222.19
ORD-041503,8/14/2025,CUST-08299,Khalid Salem,Female,57,Doha,Home,Cookware,3,1395.64,0,Mobile Payment,Store,SP-050,Returned,4186.92
ORD-005808,2/21/2025,CUST-00768,Ahmed Ali,Female,24,Doha,Home,Cookware,10,678.49,0.15,Cash,Store,SP-008,Completed,5767.16
ORD-021908,2/24/2025,CUST-03559,Fatima Noor,Female,64,Al Wakrah,Grocery,Milk,10,1495.59,0,Card,Store,SP-005,Completed,14955.9
ORD-007138,9/6/2025,CUST-09690,Noura Hassan,Female,21,Al Wakrah,Electronics,Headphones,8,39.61,0.1,Bank Transfer,Store,SP-035,Completed,285.19
ORD-010291,7/16/2025,CUST-00672,Yousef Ibrahim,Female,24,Lusail,Home,Bedsheet,8,143.64,0.15,Card,Online,SP-067,Completed,976.75
ORD-034176,8/14/2025,CUST-01281,Khalid Salem,Male,53,Al Rayyan,Fashion,T-Shirt,9,633.68,0.2,Card,Online,SP-026,Completed,4562.5
ORD-022285,12/20/2025,CUST-00439,Ahmed Ali,Male,28,Al Wakrah,Grocery,Bread,1,683.68,0.15,Card,Store,SP-009,Completed,581.13
ORD-033676,7/19/2025,CUST-07491,Sara Ahmed,Male,51,Lusail,Electronics,Headphones,4,464.97,0.1,Card,Online,SP-054,Completed,1673.89
ORD-013694,7/11/2025,CUST-04524,Sara Ahmed,Male,54,Doha,Grocery,Cooking Oil,1,161.55,0.1,Card,Online,SP-031,Cancelled,145.4
ORD-031010,4/26/2025,CUST-04233,Fatima Noor,Male,45,Al Khor,Food & Beverage,Pizza,7,1035.69,0.1,Card,Online,SP-061,Pending,6524.85
