"order_id"|"order_date"|"customer_id"|"customer_name"|"gender"|"age"|"city"|"product_category"|"product"|"quantity"|"unit_price"|"discount"|"payment_method"|"sales_channel"|"salesperson"|"order_status"|"sales_amount"|"net_sales_calc"|"sales_variance"|"year"|"month"
"ORD-019272"|"2025-10-25"|"CUST-01698"|"Mohammed Hassan"|"Female"|63|"Al Khor"|"Fashion"|"Shoes"|10|1036.77|0.0|"Card"|"Online"|"SP-029"|"Cancelled"|10367.7|10367.7|0.0|2025|10
"ORD-019273"|"2025-07-07"|"CUST-00867"|"Aisha Mohamed"|"Female"|62|"Umm Salal"|"Electronics"|"Tablet"|2|1335.51|0.05|"Card"|"Store"|"SP-025"|"Returned"|2537.47|2537.47|0.0|2025|7
"ORD-019274"|"2026-03-16"|"CUST-09575"|"Yousef Ibrahim"|"Female"|47|"Doha"|"Electronics"|"Keyboard"|6|382.36|0.05|"Mobile Payment"|"Store"|"SP-001"|"Pending"|2179.45|2179.45|0.0|2026|3
"ORD-019275"|"2026-05-03"|"CUST-00949"|"Yousef Ibrahim"|"Female"|62|"Umm Salal"|"Food & Beverage"|"Tea"|8|1322.35|0.1|"Bank Transfer"|"Store"|"SP-069"|"Completed"|9520.92|9520.92|0.0|2026|5
"ORD-019276"|"2026-01-25"|"CUST-00066"|"Khalid Salem"|"Male"|36|"Doha"|"Grocery"|"Cooking Oil"|6|1035.05|0.05|"Card"|"Online"|"SP-020"|"Cancelled"|5899.78|5899.79|-0.01|2026|1
"ORD-019277"|"2025-01-20"|"CUST-01308"|"Mohammed Hassan"|"Male"|48|"Al Rayyan"|"Electronics"|"Smartphone"|5|482.46|0.0|"Card"|"Online"|"SP-083"|"Completed"|2412.3|2412.3|0.0|2025|1
"ORD-019278"|"2025-07-31"|"CUST-04563"|"Mariam Ali"|"Male"|41|"Umm Salal"|"Food & Beverage"|"Tea"|6|289.56|0.25|"Cash"|"Online"|"SP-054"|"Cancelled"|1303.02|1303.02|0.0|2025|7
"ORD-019279"|"2026-06-20"|"CUST-01720"|"Mariam Ali"|"Female"|37|"Al Wakrah"|"Fashion"|"Dress"|6|1237.52|0.0|"Mobile Payment"|"Online"|"SP-061"|"Completed"|7425.12|7425.12|0.0|2026|6
"ORD-019280"|"2025-08-08"|"CUST-08363"|"Yousef Ibrahim"|"Female"|26|"Lusail"|"Fashion"|"Backpack"|2|1236.84|0.15|"Mobile Payment"|"Store"|"SP-003"|"Completed"|2102.63|2102.63|0.0|2025|8
"ORD-019281"|"2025-06-22"|"CUST-08956"|"Yousef Ibrahim"|"Female"|42|"Lusail"|"Grocery"|"Water"|3|607.06|0.15|"Bank Transfer"|"Online"|"SP-086"|"Completed"|1548.0|1548.0|0.0|2025|6
"ORD-019282"|"2025-01-01"|"CUST-00176"|"Fatima Noor"|"Female"|45|"Doha"|"Fashion"|"Jacket"|10|865.04|0.0|"Card"|"Store"|"SP-029"|"Returned"|8650.4|8650.4|0.0|2025|1
"ORD-019283"|"2026-04-13"|"CUST-01722"|"Aisha Mohamed"|"Male"|55|"Al Wakrah"|"Home"|"Table"|3|449.11|0.15|"Card"|"Store"|"SP-048"|"Completed"|1145.23|1145.23|0.0|2026|4
"ORD-019284"|"2025-01-25"|"CUST-02745"|"Fatima Noor"|"Male"|64|"Lusail"|"Electronics"|"Monitor"|9|1293.82|0.0|"Cash"|"Phone"|"SP-024"|"Pending"|11644.38|11644.38|0.0|2025|1
"ORD-019285"|"2025-07-23"|"CUST-03726"|"Mohammed Hassan"|"Female"|57|"Doha"|"Fashion"|"Dress"|3|1291.08|0.2|"Mobile Payment"|"Store"|"SP-095"|"Completed"|3098.59|3098.59|0.0|2025|7
"ORD-019286"|"2025-07-20"|"CUST-09190"|"Ahmed Ali"|"Female"|64|"Umm Salal"|"Electronics"|"Monitor"|5|187.92|0.2|"Cash"|"Store"|"SP-064"|"Pending"|751.68|751.68|0.0|2025|7
"ORD-019287"|"2025-07-10"|"CUST-01880"|"Sara Ahmed"|"Male"|62|"Mesaieed"|"Home"|"Bedsheet"|3|472.73|0.05|"Bank Transfer"|"Online"|"SP-026"|"Returned"|1347.28|1347.28|0.0|2025|7
"ORD-019288"|"2026-02-13"|"CUST-04090"|"Mohammed Hassan"|"Female"|58|"Al Wakrah"|"Food & Beverage"|"Sandwich"|10|1346.55|0.0|"Bank Transfer"|"Store"|"SP-061"|"Completed"|13465.5|13465.5|0.0|2026|2
"ORD-019289"|"2026-04-23"|"CUST-03254"|"Omar Khalid"|"Male"|55|"Doha"|"Home"|"Chair"|10|351.48|0.05|"Card"|"Phone"|"SP-055"|"Completed"|3339.06|3339.06|0.0|2026|4
"ORD-019290"|"2025-10-31"|"CUST-06904"|"Aisha Mohamed"|"Male"|63|"Al Wakrah"|"Electronics"|"Laptop"|9|722.03|0.0|"Mobile Payment"|"Online"|"SP-100"|"Cancelled"|6498.27|6498.27|0.0|2025|10
"ORD-019291"|"2026-06-20"|"CUST-02292"|"Mariam Ali"|"Female"|55|"Doha"|"Home"|"Cookware"|6|898.4|0.1|"Bank Transfer"|"Phone"|"SP-034"|"Pending"|4851.36|4851.36|0.0|2026|6
"ORD-019292"|"2025-03-23"|"CUST-02697"|"Noura Hassan"|"Female"|46|"Doha"|"Food & Beverage"|"Coffee"|9|1470.08|0.05|"Card"|"Online"|"SP-023"|"Completed"|12569.18|12569.18|0.0|2025|3
"ORD-019293"|"2026-06-30"|"CUST-00033"|"Aisha Mohamed"|"Female"|39|"Mesaieed"|"Home"|"Chair"|4|46.97|0.1|"Bank Transfer"|"Phone"|"SP-017"|"Completed"|169.09|169.09|0.0|2026|6
"ORD-019294"|"2025-09-19"|"CUST-02425"|"Yousef Ibrahim"|"Female"|53|"Doha"|"Food & Beverage"|"Coffee"|6|1373.28|0.0|"Card"|"Online"|"SP-013"|"Completed"|8239.68|8239.68|0.0|2025|9
"ORD-019295"|"2025-06-26"|"CUST-00448"|"Sara Ahmed"|"Male"|28|"Al Wakrah"|"Electronics"|"Monitor"|5|437.78|0.0|"Cash"|"Store"|"SP-018"|"Completed"|2188.9|2188.9|0.0|2025|6
"ORD-019296"|"2025-08-03"|"CUST-02440"|"Sara Ahmed"|"Male"|42|"Lusail"|"Food & Beverage"|"Pizza"|4|194.33|0.0|"Card"|"Store"|"SP-023"|"Completed"|777.32|777.32|0.0|2025|8
"ORD-019297"|"2025-05-21"|"CUST-09019"|"Sara Ahmed"|"Female"|56|"Umm Salal"|"Fashion"|"Jeans"|5|905.58|0.1|"Mobile Payment"|"Online"|"SP-058"|"Completed"|4075.11|4075.11|0.0|2025|5
"ORD-019298"|"2025-09-25"|"CUST-05178"|"Noura Hassan"|"Male"|21|"Al Wakrah"|"Food & Beverage"|"Juice"|10|53.2|0.2|"Cash"|"Store"|"SP-099"|"Completed"|425.6|425.6|0.0|2025|9
"ORD-019299"|"2025-05-19"|"CUST-05420"|"Khalid Salem"|"Male"|50|"Al Rayyan"|"Electronics"|"Tablet"|4|1152.71|0.0|"Card"|"Online"|"SP-021"|"Pending"|4610.84|4610.84|0.0|2025|5
"ORD-019300"|"2025-02-16"|"CUST-09872"|"Noura Hassan"|"Male"|50|"Umm Salal"|"Food & Beverage"|"Burger"|1|1340.39|0.05|"Mobile Payment"|"Online"|"SP-030"|"Pending"|1273.37|1273.37|0.0|2025|2
"ORD-019301"|"2025-03-01"|"CUST-04674"|"Noura Hassan"|"Female"|28|"Al Khor"|"Electronics"|"Smartphone"|5|1080.51|0.15|"Card"|"Store"|"SP-016"|"Completed"|4592.17|4592.17|0.0|2025|3
"ORD-019302"|"2025-03-02"|"CUST-03183"|"Sara Ahmed"|"Male"|51|"Al Rayyan"|"Grocery"|"Milk"|4|562.51|0.1|"Card"|"Store"|"SP-100"|"Cancelled"|2025.04|2025.04|0.0|2025|3
"ORD-019303"|"2025-04-05"|"CUST-07334"|"Sara Ahmed"|"Female"|53|"Al Rayyan"|"Grocery"|"Milk"|10|411.49|0.1|"Cash"|"Store"|"SP-053"|"Returned"|3703.41|3703.41|0.0|2025|4
"ORD-019304"|"2026-04-20"|"CUST-05477"|"Sara Ahmed"|"Female"|38|"Al Rayyan"|"Electronics"|"Tablet"|1|739.15|0.0|"Cash"|"Store"|"SP-045"|"Completed"|739.15|739.15|0.0|2026|4
"ORD-019305"|"2025-02-09"|"CUST-07536"|"Khalid Salem"|"Male"|31|"Al Rayyan"|"Grocery"|"Water"|6|596.21|0.1|"Mobile Payment"|"Store"|"SP-032"|"Pending"|3219.53|3219.53|0.0|2025|2
"ORD-019306"|"2025-12-12"|"CUST-07523"|"Noura Hassan"|"Female"|59|"Al Rayyan"|"Grocery"|"Water"|8|1099.39|0.1|"Card"|"Store"|"SP-038"|"Completed"|7915.61|7915.61|0.0|2025|12
"ORD-019307"|"2025-11-23"|"CUST-03055"|"Noura Hassan"|"Male"|36|"Al Rayyan"|"Grocery"|"Cooking Oil"|6|1263.96|0.15|"Card"|"Online"|"SP-069"|"Completed"|6446.2|6446.2|0.0|2025|11
"ORD-019308"|"2026-03-13"|"CUST-09201"|"Khalid Salem"|"Female"|41|"Doha"|"Grocery"|"Bread"|6|269.63|0.05|"Cash"|"Online"|"SP-031"|"Pending"|1536.89|1536.89|0.0|2026|3
"ORD-019309"|"2026-02-10"|"CUST-06884"|"Mariam Ali"|"Male"|40|"Al Khor"|"Electronics"|"Keyboard"|10|406.3|0.1|"Bank Transfer"|"Store"|"SP-096"|"Cancelled"|3656.7|3656.7|0.0|2026|2
"ORD-019310"|"2025-07-30"|"CUST-09717"|"Khalid Salem"|"Female"|45|"Al Rayyan"|"Fashion"|"T-Shirt"|6|437.41|0.15|"Card"|"Online"|"SP-066"|"Completed"|2230.79|2230.79|0.0|2025|7
"ORD-019311"|"2025-02-07"|"CUST-04506"|"Aisha Mohamed"|"Male"|59|"Al Rayyan"|"Food & Beverage"|"Burger"|3|174.05|0.2|"Bank Transfer"|"Online"|"SP-076"|"Completed"|417.72|417.72|0.0|2025|2
"ORD-019312"|"2026-04-13"|"CUST-05580"|"Mohammed Hassan"|"Male"|27|"Lusail"|"Grocery"|"Milk"|3|652.38|0.1|"Card"|"Store"|"SP-068"|"Completed"|1761.43|1761.43|0.0|2026|4
"ORD-019313"|"2025-11-13"|"CUST-02512"|"Yousef Ibrahim"|"Male"|32|"Mesaieed"|"Food & Beverage"|"Burger"|4|550.67|0.0|"Card"|"Store"|"SP-017"|"Completed"|2202.68|2202.68|0.0|2025|11
"ORD-019314"|"2025-07-30"|"CUST-01951"|"Mariam Ali"|"Female"|21|"Al Rayyan"|"Electronics"|"Smartphone"|2|1189.05|0.0|"Cash"|"Online"|"SP-032"|"Returned"|2378.1|2378.1|0.0|2025|7
"ORD-019315"|"2025-03-24"|"CUST-03512"|"Aisha Mohamed"|"Female"|54|"Lusail"|"Grocery"|"Bread"|8|1464.07|0.0|"Cash"|"Online"|"SP-001"|"Completed"|11712.56|11712.56|0.0|2025|3
"ORD-019316"|"2025-12-22"|"CUST-03482"|"Mariam Ali"|"Male"|59|"Al Rayyan"|"Grocery"|"Cooking Oil"|3|1407.93|0.1|"Cash"|"Store"|"SP-049"|"Completed"|3801.41|3801.41|0.0|2025|12
"ORD-019317"|"2026-06-23"|"CUST-07482"|"Omar Khalid"|"Female"|30|"Lusail"|"Grocery"|"Milk"|4|589.31|0.25|"Cash"|"Store"|"SP-051"|"Completed"|1767.93|1767.93|0.0|2026|6
"ORD-019318"|"2025-07-28"|"CUST-02075"|"Sara Ahmed"|"Male"|48|"Al Rayyan"|"Grocery"|"Bread"|9|866.47|0.05|"Cash"|"Phone"|"SP-040"|"Pending"|7408.32|7408.32|0.0|2025|7
"ORD-019319"|"2025-10-03"|"CUST-02086"|"Sara Ahmed"|"Female"|32|"Doha"|"Fashion"|"Jeans"|6|1395.17|0.05|"Card"|"Store"|"SP-003"|"Completed"|7952.47|7952.47|0.0|2025|10
"ORD-019320"|"2026-05-07"|"CUST-07215"|"Ahmed Ali"|"Male"|55|"Lusail"|"Home"|"Bedsheet"|2|531.46|0.25|"Card"|"Phone"|"SP-035"|"Completed"|797.19|797.19|0.0|2026|5
"ORD-019321"|"2025-10-25"|"CUST-09713"|"Khalid Salem"|"Male"|54|"Doha"|"Electronics"|"Keyboard"|4|38.97|0.1|"Bank Transfer"|"Store"|"SP-049"|"Cancelled"|140.29|140.29|0.0|2025|10
"ORD-019322"|"2025-02-27"|"CUST-05360"|"Noura Hassan"|"Female"|34|"Mesaieed"|"Fashion"|"Shoes"|8|533.79|0.1|"Card"|"Online"|"SP-058"|"Cancelled"|3843.29|3843.29|0.0|2025|2
"ORD-019323"|"2025-10-23"|"CUST-03803"|"Khalid Salem"|"Male"|24|"Doha"|"Food & Beverage"|"Coffee"|10|1241.95|0.0|"Card"|"Online"|"SP-098"|"Completed"|12419.5|12419.5|0.0|2025|10
"ORD-019324"|"2026-04-04"|"CUST-00591"|"Omar Khalid"|"Male"|40|"Al Wakrah"|"Fashion"|"Jacket"|3|832.08|0.15|"Card"|"Store"|"SP-013"|"Cancelled"|2121.8|2121.8|0.0|2026|4
"ORD-019325"|"2026-01-31"|"CUST-08699"|"Noura Hassan"|"Male"|58|"Doha"|"Grocery"|"Cooking Oil"|10|529.5|0.0|"Cash"|"Store"|"SP-003"|"Cancelled"|5295.0|5295.0|0.0|2026|1
"ORD-019326"|"2026-01-09"|"CUST-03780"|"Omar Khalid"|"Female"|23|"Doha"|"Home"|"Cookware"|10|399.33|0.15|"Card"|"Online"|"SP-071"|"Completed"|3394.3|3394.31|-0.01|2026|1
"ORD-019327"|"2025-03-03"|"CUST-02646"|"Fatima Noor"|"Female"|61|"Doha"|"Grocery"|"Milk"|10|676.33|0.25|"Card"|"Online"|"SP-012"|"Completed"|5072.48|5072.48|0.01|2025|3
"ORD-019328"|"2026-03-22"|"CUST-05811"|"Omar Khalid"|"Female"|63|"Doha"|"Grocery"|"Milk"|1|199.69|0.25|"Card"|"Store"|"SP-013"|"Completed"|149.77|149.77|0.0|2026|3
"ORD-019329"|"2025-03-28"|"CUST-04059"|"Aisha Mohamed"|"Female"|22|"Mesaieed"|"Home"|"Lamp"|8|1239.72|0.0|"Bank Transfer"|"Online"|"SP-063"|"Cancelled"|9917.76|9917.76|0.0|2025|3
"ORD-019330"|"2026-02-03"|"CUST-05656"|"Ahmed Ali"|"Female"|41|"Doha"|"Fashion"|"Dress"|5|1241.46|0.0|"Card"|"Store"|"SP-017"|"Completed"|6207.3|6207.3|0.0|2026|2
"ORD-019331"|"2025-05-04"|"CUST-04886"|"Unknown"|"Male"|38|"Mesaieed"|"Home"|"Bedsheet"|10|1342.41|0.0|"Cash"|"Store"|"SP-026"|"Returned"|13424.1|13424.1|0.0|2025|5
"ORD-019332"|"2026-06-03"|"CUST-00795"|"Yousef Ibrahim"|"Female"|59|"Doha"|"Grocery"|"Milk"|1|989.32|0.1|"Mobile Payment"|"Phone"|"SP-020"|"Returned"|890.39|890.39|0.0|2026|6
"ORD-019333"|"2025-10-10"|"CUST-01341"|"Noura Hassan"|"Female"|50|"Lusail"|"Fashion"|"Jeans"|2|894.43|0.1|"Bank Transfer"|"Online"|"SP-030"|"Pending"|1609.97|1609.97|0.0|2025|10
"ORD-019334"|"2026-05-29"|"CUST-05441"|"Mohammed Hassan"|"Female"|59|"Lusail"|"Grocery"|"Rice"|6|1497.39|0.0|"Mobile Payment"|"Phone"|"SP-004"|"Pending"|8984.34|8984.34|0.0|2026|5
"ORD-019335"|"2025-06-06"|"CUST-08334"|"Khalid Salem"|"Male"|35|"Doha"|"Home"|"Chair"|6|1360.79|0.0|"Card"|"Store"|"SP-075"|"Completed"|8164.74|8164.74|0.0|2025|6
"ORD-019336"|"2025-08-14"|"CUST-02068"|"Mariam Ali"|"Male"|21|"Al Rayyan"|"Food & Beverage"|"Coffee"|1|833.03|0.0|"Card"|"Store"|"SP-046"|"Cancelled"|833.03|833.03|0.0|2025|8
"ORD-019337"|"2026-01-29"|"CUST-09057"|"Sara Ahmed"|"Female"|22|"Doha"|"Grocery"|"Rice"|4|608.19|0.15|"Bank Transfer"|"Store"|"SP-078"|"Returned"|2067.85|2067.85|0.0|2026|1
"ORD-019338"|"2025-09-23"|"CUST-05293"|"Khalid Salem"|"Female"|56|"Umm Salal"|"Electronics"|"Headphones"|9|54.12|0.1|"Card"|"Store"|"SP-098"|"Returned"|438.37|438.37|0.0|2025|9
"ORD-019339"|"2025-09-23"|"CUST-07847"|"Omar Khalid"|"Female"|55|"Doha"|"Food & Beverage"|"Burger"|10|62.81|0.15|"Card"|"Online"|"SP-028"|"Cancelled"|533.88|533.89|-0.01|2025|9
"ORD-019340"|"2025-10-15"|"CUST-05460"|"Ahmed Ali"|"Female"|34|"Doha"|"Food & Beverage"|"Pizza"|1|263.62|0.05|"Card"|"Store"|"SP-017"|"Completed"|250.44|250.44|0.0|2025|10
"ORD-019341"|"2025-10-19"|"CUST-09041"|"Noura Hassan"|"Female"|49|"Al Khor"|"Fashion"|"Dress"|6|107.56|0.1|"Mobile Payment"|"Phone"|"SP-090"|"Returned"|580.82|580.82|0.0|2025|10
"ORD-019342"|"2025-11-16"|"CUST-05278"|"Omar Khalid"|"Female"|64|"Doha"|"Fashion"|"Jeans"|9|1406.42|0.1|"Card"|"Store"|"SP-007"|"Pending"|11392.0|11392.0|0.0|2025|11
"ORD-019343"|"2026-04-18"|"CUST-01984"|"Noura Hassan"|"Male"|27|"Al Rayyan"|"Grocery"|"Water"|5|1410.33|0.15|"Cash"|"Store"|"SP-034"|"Completed"|5993.9|5993.9|0.0|2026|4
"ORD-019344"|"2026-02-03"|"CUST-04966"|"Mariam Ali"|"Female"|42|"Doha"|"Home"|"Table"|7|397.36|0.0|"Bank Transfer"|"Online"|"SP-040"|"Completed"|2781.52|2781.52|0.0|2026|2
"ORD-019345"|"2025-03-14"|"CUST-04444"|"Sara Ahmed"|"Male"|60|"Doha"|"Fashion"|"Jacket"|10|500.14|0.15|"Cash"|"Online"|"SP-094"|"Returned"|4251.19|4251.19|0.0|2025|3
"ORD-019346"|"2026-06-12"|"CUST-09239"|"Fatima Noor"|"Male"|23|"Lusail"|"Fashion"|"Dress"|2|569.58|0.0|"Card"|"Store"|"SP-018"|"Pending"|1139.16|1139.16|0.0|2026|6
"ORD-019347"|"2025-03-24"|"CUST-09504"|"Mariam Ali"|"Male"|27|"Doha"|"Electronics"|"Monitor"|8|243.49|0.1|"Card"|"Phone"|"SP-056"|"Pending"|1753.13|1753.13|0.0|2025|3
"ORD-019348"|"2025-06-23"|"CUST-05928"|"Mohammed Hassan"|"Male"|51|"Al Rayyan"|"Food & Beverage"|"Pizza"|9|72.03|0.15|"Mobile Payment"|"Online"|"SP-014"|"Cancelled"|551.03|551.03|0.0|2025|6
"ORD-019349"|"2026-03-04"|"CUST-09894"|"Mohammed Hassan"|"Female"|21|"Lusail"|"Electronics"|"Monitor"|8|444.94|0.1|"Card"|"Store"|"SP-046"|"Cancelled"|3203.57|3203.57|0.0|2026|3
"ORD-019350"|"2025-10-18"|"CUST-00555"|"Aisha Mohamed"|"Female"|59|"Umm Salal"|"Home"|"Chair"|8|888.22|0.2|"Bank Transfer"|"Phone"|"SP-022"|"Completed"|5684.61|5684.61|0.0|2025|10
"ORD-019351"|"2026-01-16"|"CUST-05717"|"Omar Khalid"|"Male"|41|"Lusail"|"Electronics"|"Tablet"|10|740.51|0.2|"Card"|"Online"|"SP-034"|"Pending"|5924.08|5924.08|0.0|2026|1
"ORD-019352"|"2025-12-29"|"CUST-00566"|"Fatima Noor"|"Female"|23|"Umm Salal"|"Fashion"|"Jacket"|10|752.23|0.1|"Bank Transfer"|"Store"|"SP-016"|"Completed"|6770.07|6770.07|0.0|2025|12
"ORD-019353"|"2025-07-05"|"CUST-08685"|"Fatima Noor"|"Male"|39|"Lusail"|"Food & Beverage"|"Tea"|2|653.05|0.1|"Cash"|"Store"|"SP-016"|"Completed"|1175.49|1175.49|0.0|2025|7
"ORD-019354"|"2025-01-05"|"CUST-07863"|"Omar Khalid"|"Male"|40|"Al Wakrah"|"Fashion"|"Shoes"|3|608.91|0.1|"Cash"|"Online"|"SP-082"|"Completed"|1644.06|1644.06|0.0|2025|1
"ORD-019355"|"2025-09-19"|"CUST-05075"|"Noura Hassan"|"Male"|42|"Al Rayyan"|"Food & Beverage"|"Juice"|8|298.24|0.15|"Cash"|"Store"|"SP-066"|"Completed"|2028.03|2028.03|0.0|2025|9
"ORD-019356"|"2025-06-28"|"CUST-04526"|"Yousef Ibrahim"|"Male"|50|"Al Rayyan"|"Fashion"|"Dress"|6|836.79|0.05|"Bank Transfer"|"Online"|"SP-081"|"Completed"|4769.7|4769.7|0.0|2025|6
"ORD-019357"|"2025-05-22"|"CUST-05042"|"Khalid Salem"|"Female"|35|"Al Rayyan"|"Food & Beverage"|"Sandwich"|3|539.56|0.0|"Card"|"Online"|"SP-088"|"Cancelled"|1618.68|1618.68|0.0|2025|5
"ORD-019358"|"2025-09-25"|"CUST-04311"|"Aisha Mohamed"|"Male"|25|"Lusail"|"Home"|"Bedsheet"|4|1199.48|0.0|"Mobile Payment"|"Online"|"SP-094"|"Completed"|4797.92|4797.92|0.0|2025|9
"ORD-019359"|"2026-04-15"|"CUST-00326"|"Sara Ahmed"|"Male"|34|"Doha"|"Grocery"|"Cooking Oil"|8|600.64|0.1|"Card"|"Online"|"SP-016"|"Returned"|4324.61|4324.61|0.0|2026|4
"ORD-019360"|"2025-03-09"|"CUST-02116"|"Fatima Noor"|"Female"|52|"Mesaieed"|"Grocery"|"Cooking Oil"|8|769.67|0.05|"Mobile Payment"|"Phone"|"SP-040"|"Completed"|5849.49|5849.49|0.0|2025|3
"ORD-019361"|"2025-04-17"|"CUST-07729"|"Noura Hassan"|"Female"|64|"Doha"|"Fashion"|"Jacket"|6|910.78|0.0|"Bank Transfer"|"Phone"|"SP-006"|"Completed"|5464.68|5464.68|0.0|2025|4
"ORD-019362"|"2026-03-13"|"CUST-04997"|"Khalid Salem"|"Female"|49|"Doha"|"Food & Beverage"|"Pizza"|8|1028.58|0.15|"Cash"|"Store"|"SP-063"|"Completed"|6994.34|6994.34|0.0|2026|3
"ORD-019363"|"2025-01-31"|"CUST-06433"|"Mariam Ali"|"Male"|54|"Doha"|"Electronics"|"Laptop"|8|1010.9|0.1|"Mobile Payment"|"Store"|"SP-037"|"Completed"|7278.48|7278.48|0.0|2025|1
"ORD-019364"|"2026-06-05"|"CUST-06732"|"Sara Ahmed"|"Male"|28|"Doha"|"Home"|"Lamp"|8|1020.75|0.15|"Card"|"Online"|"SP-056"|"Completed"|6941.1|6941.1|0.0|2026|6
"ORD-019365"|"2025-02-11"|"CUST-07396"|"Mohammed Hassan"|"Male"|40|"Doha"|"Electronics"|"Monitor"|2|392.96|0.1|"Card"|"Phone"|"SP-044"|"Cancelled"|707.33|707.33|0.0|2025|2
"ORD-019366"|"2025-07-06"|"CUST-09981"|"Khalid Salem"|"Male"|61|"Mesaieed"|"Fashion"|"Backpack"|10|543.19|0.0|"Card"|"Phone"|"SP-025"|"Cancelled"|5431.9|5431.9|0.0|2025|7
"ORD-019367"|"2025-10-28"|"CUST-00571"|"Fatima Noor"|"Male"|22|"Al Rayyan"|"Food & Beverage"|"Juice"|3|1009.67|0.15|"Bank Transfer"|"Store"|"SP-075"|"Cancelled"|2574.66|2574.66|0.0|2025|10
"ORD-019368"|"2025-09-18"|"CUST-06704"|"Mohammed Hassan"|"Male"|43|"Al Rayyan"|"Grocery"|"Water"|2|243.99|0.2|"Cash"|"Online"|"SP-008"|"Completed"|390.38|390.38|0.0|2025|9
"ORD-019369"|"2026-05-05"|"CUST-05750"|"Omar Khalid"|"Male"|49|"Al Khor"|"Food & Beverage"|"Pizza"|6|1130.86|0.15|"Mobile Payment"|"Phone"|"SP-087"|"Returned"|5767.39|5767.39|0.0|2026|5
"ORD-019370"|"2025-09-14"|"CUST-05054"|"Yousef Ibrahim"|"Male"|42|"Doha"|"Grocery"|"Milk"|4|167.18|0.15|"Card"|"Store"|"SP-027"|"Completed"|568.41|568.41|0.0|2025|9
"ORD-019371"|"2025-03-08"|"CUST-00239"|"Fatima Noor"|"Female"|37|"Al Wakrah"|"Food & Beverage"|"Tea"|4|726.36|0.0|"Card"|"Online"|"SP-077"|"Completed"|2905.44|2905.44|0.0|2025|3
"ORD-019372"|"2025-08-08"|"CUST-07717"|"Ahmed Ali"|"Female"|18|"Doha"|"Grocery"|"Cereal"|8|287.07|0.1|"Cash"|"Online"|"SP-030"|"Completed"|2066.9|2066.9|0.0|2025|8
"ORD-019373"|"2025-11-19"|"CUST-00994"|"Ahmed Ali"|"Male"|37|"Al Wakrah"|"Home"|"Table"|1|286.64|0.0|"Bank Transfer"|"Online"|"SP-099"|"Returned"|286.64|286.64|0.0|2025|11
"ORD-019374"|"2025-02-28"|"CUST-02039"|"Khalid Salem"|"Male"|18|"Al Rayyan"|"Electronics"|"Smartphone"|10|549.07|0.15|"Card"|"Phone"|"SP-082"|"Completed"|4667.1|4667.1|0.01|2025|2
"ORD-019375"|"2025-06-27"|"CUST-05417"|"Ahmed Ali"|"Female"|34|"Al Rayyan"|"Home"|"Vacuum Cleaner"|7|203.61|0.05|"Bank Transfer"|"Online"|"SP-069"|"Cancelled"|1354.01|1354.01|0.0|2025|6
"ORD-019376"|"2026-04-06"|"CUST-08873"|"Omar Khalid"|"Female"|56|"Doha"|"Fashion"|"T-Shirt"|2|849.26|0.05|"Bank Transfer"|"Online"|"SP-029"|"Returned"|1613.59|1613.59|0.0|2026|4
"ORD-019377"|"2025-10-17"|"CUST-07655"|"Khalid Salem"|"Male"|41|"Lusail"|"Electronics"|"Tablet"|7|730.9|0.2|"Mobile Payment"|"Online"|"SP-011"|"Returned"|4093.04|4093.04|0.0|2025|10
"ORD-019378"|"2025-04-22"|"CUST-01768"|"Fatima Noor"|"Female"|37|"Al Wakrah"|"Home"|"Chair"|5|1146.28|0.0|"Mobile Payment"|"Store"|"SP-058"|"Completed"|5731.4|5731.4|0.0|2025|4
"ORD-019379"|"2025-11-20"|"CUST-02949"|"Yousef Ibrahim"|"Male"|23|"Al Wakrah"|"Grocery"|"Milk"|7|1216.07|0.1|"Cash"|"Online"|"SP-060"|"Returned"|7661.24|7661.24|0.0|2025|11
"ORD-019380"|"2025-07-01"|"CUST-03745"|"Mohammed Hassan"|"Female"|21|"Mesaieed"|"Electronics"|"Tablet"|1|1218.34|0.2|"Cash"|"Phone"|"SP-004"|"Completed"|974.67|974.67|0.0|2025|7
"ORD-019381"|"2026-04-11"|"CUST-02480"|"Aisha Mohamed"|"Female"|62|"Al Khor"|"Electronics"|"Tablet"|10|108.93|0.15|"Bank Transfer"|"Online"|"SP-009"|"Pending"|925.91|925.91|0.01|2026|4
"ORD-019382"|"2025-08-12"|"CUST-03071"|"Khalid Salem"|"Male"|19|"Mesaieed"|"Home"|"Vacuum Cleaner"|3|619.55|0.05|"Mobile Payment"|"Online"|"SP-092"|"Completed"|1765.72|1765.72|0.0|2025|8
"ORD-019383"|"2026-02-02"|"CUST-08108"|"Ahmed Ali"|"Male"|38|"Doha"|"Electronics"|"Smartphone"|7|1084.22|0.15|"Card"|"Store"|"SP-025"|"Cancelled"|6451.11|6451.11|0.0|2026|2
"ORD-019384"|"2025-06-09"|"CUST-06602"|"Mohammed Hassan"|"Female"|51|"Al Rayyan"|"Home"|"Bedsheet"|5|120.42|0.1|"Mobile Payment"|"Store"|"SP-014"|"Completed"|541.89|541.89|0.0|2025|6
"ORD-019385"|"2026-03-30"|"CUST-05898"|"Omar Khalid"|"Female"|20|"Al Rayyan"|"Fashion"|"Shoes"|7|950.25|0.2|"Card"|"Phone"|"SP-043"|"Returned"|5321.4|5321.4|0.0|2026|3
